Game ID,Comment,Label,Home Team,Away Team,Kosovas Result
8,"Zyrtarisht e meritojm ligen D. Liga C per kosove eshte e fshtir
",Negative,Northern Ireland,Kosovo,Loss
4,"Jeni per te ardhur keq ! Humbni Topa si me lujt n'are te prashitur!.. Duhet shumë, pune per me ngrite kualitetin, shumę.. Totalisht i zhgenyer!.
",Negative,Israel,Kosovo,Draw
28,"Mbrojtja u kan shum e mirë , arsyeja osht qe skan kalu shum topa ka portieri se pe dini edhe vet pasojat e Ujkanit nafak e kan majt topin",Positive,Kosovo,Lithuania,Win
18,"Une nuk edi ky aesht i dashurun ne disa lojtar hej Alti eka kry missionin oo ti sataletit se do mena lujt #Outchallandes
Satelit pa pik vizioni loja as lojtart se dishin ku ekan venin marre .",Negative,Sweden,Kosovo,Loss
8,"Qfar Trajneri tmerrrrr
",Negative,Northern Ireland,Kosovo,Loss
7,Kur te gjejn let shkelqejn yjet ,Neutral,Kosovo,Cyprus,Win
2,Vedat muriqi shum I lodhen per Mallorcan e len shpirtin e per kombtare tvet so gjendje kurgja me tregu tmerr,Negative,Kosovo,Romania,Draw
9,"Neve as X sna kryke pun e ju me hi mu mbrojt po ju jeni marja skeni lidhje me futboll
",Negative,Greece,Kosovo,Loss
4,Mane mend me qet Treiner kerkun skemi me shku as vend tret skem me mujt mrri.,Negative,Israel,Kosovo,Draw
18,"Per lojtart nuk e kan lujt lojen keq po as mir sepse shum chansa kan pas per me jep goal, po futbolli asht qeshtu, nese nuk jep goal, e han goal, po federates kosoves marre duhet mi ju ardh kur keni shit biletat shqiptarve edhe Ja keni shit suedezve mu perzi me neve te stadiumi me tifozve shqiptarve. Mut e keni ba
",Negative,Sweden,Kosovo,Loss
29,Urime suksese nete ardhmen,Positive,Kosovo,Moldova,Win
7,"Ju lumte Dardan Loja juaj eshte me zemer e shpirte Jo si pordhacat e qelbesira qe tallet ne fund te ndeshjes Kombetaren e shqiperise duhet te shkrihet komplet, te ekzistoje vetem Kosova",Negative,Kosovo,Cyprus,Win
2,Pa kordinim kan lu plus fajet i ka KFORI se spo reagon,Negative,Kosovo,Romania,Draw
18,"Ohhh n.prej kryetarit federates e deri aty te aj qe i lan teshat .Po na muert fturen more. Pa as ni koncept te lojes . Hupni more mos u ktheni ne kosove hiqe.
",Negative,Sweden,Kosovo,Loss
29,"Katastrof vallah marre me ket rrezultat kaq te dobt
",Negative,Kosovo,Moldova,Win
4,"Rashica ishte fantastik sot,edhe pse e humbi rastin per gol ne minuten e fundit,sidoqoft te gjith u munduan qe ta fitojn ndeshjen,edhe pse sot nuk ishin ne formen e duhur Dardanet siq jemi mesuar ti shohim ne lojrat tjera,pra nje pik nuk eshte keq,kunder Andorres ne fitojm,e keshtu qe jemi ne vendin e dyt,israeli humb kurnder zvicres,pra vendi i dyt i takon Kosoves,pas zvicrres,rrespekt per te gjith Dardanet,forca KOSOVA!!!",Positive,Israel,Kosovo,Draw
18,"Agim Veliu i ka fajet se ku po shkon aj po deshtojn senet.
",Neutral,Sweden,Kosovo,Loss
11,"Muriqi Qeto 2 ndeshje pa Kry o tu lujt! Katastrof!!
Veq i bon Presion lojtarve pldh! Sdi a i ka pas krejt kto 2 Loj 5 Pasime tsakta!
Per ni Lojtar qe u zgjedh Lojtari ma i mire i mujit ne Spajn, duhet shum ma shum se qe ka kallxu deri tash!!
Aliti nuk osht Mbrojts Ansor, nuk ka kry per Loj/Posicion Taktike aj!! Po as per qendermbrojts! Nligen e Zvicres mjafton! Amo jo per ksi Loj!!!!!!!
Leart Paqarada u vyt patjeter me Ftu per kto 4 Loj!!
Rashica, qdo Loj startus.
Perveq me Bulgarin para 20 Vitev qe e kallxoj vetin, sen mo nuk ka bo!!
Sdi qka shef trajneri tek aj qe lun gjith..
Mesfusha Fazliji ka Probleme tkoncetrimin! E hup topin pa pik nevoje.Nuk ka diqka prej ti nksi Loja tmdhaja.
Loshaj po munohet po ska Kapacitet mashum!
Veq ishallah po vjen Rexhebcaj.. se perndryshe me ket Mesfush, nuk besoj qe kem me pas Sukses.
zevendsimet e panovjshme qe e ka hek Zenelin!! Motorrin e ekipes.
Sdi sdi ",Negative,Kosovo,Greece,Loss
9,Komplet FFK duhet me dhan Dorheqje sa ma shpejt aq ma mirë.,Negative,Greece,Kosovo,Loss
7,Kosova =brazilin 5_1 5_1,Positive,Kosovo,Cyprus,Win
19,"Shum kot
",Negative,Kosovo,Spain,Loss
19,"Ku ka qen Loshaj deri sot? Shum lojtar i pastër që e qetëson lojën në mesfushë. Shpresoj qe me performancën e sotme e shihemi rregullisht ne fush.
",Positive,Kosovo,Spain,Loss
13,sdi per qfar arsye e shtin at rrespi portjer,Negative,Switzerland,Kosovo,Draw
18,"Nuk testohen lojtaret e rinjë debutues në lojërat kualifikuese edhe atë kundrejt një reprezentacioni aq të fortë sikur që është Suedia,te marrin shembull nga Zvicra luajn me një reprezentacion kompakt më shume se 10 vite ku lojtarët e njohin lojën e njëri tjetrit,Kosova ende nuk e ka një tandem ",Negative,Sweden,Kosovo,Loss
11,A pi sharkojm tash lojtart ? ,Negative,Kosovo,Greece,Loss
15,duhet me ndrru Trajnerin definitivisht na duhet nji Trajner qe njeh mentalitetin tonë tlojes Challandes out ,Negative,Greece,Kosovo,Draw
18,"Kurr nuk na gezut,duhet me ju shti ne klas te pare me i mesuar do sene elementare.
",Negative,Sweden,Kosovo,Loss
3,Kur don me kuptu trajneri qe RASHICA nuk e meriton me lujt lojtari ma i dobet i Kosoves.,Negative,Kosovo,Andorra,Draw
9,"Brravo per perzgjedhjen e trainerit
Me 4 lojtar rezerv shkon mysafir me lujt brravo per duartrokitje është kjo",Negative,Greece,Kosovo,Loss
3,Marreeee ju qoft prej federates tkorruptume e deri te lojtart e lodht e tpa zemer,Negative,Kosovo,Andorra,Draw
8,"Kete tranjer duhet me largu kombtares bravo i qoftë trajneri i hamamit se ftoi zhegroven qe o ka lun shum mir e se aktivizoi rrahmanin po fazlijin
",Negative,Northern Ireland,Kosovo,Loss
11,"Ne vend te loshajt dhe fazlijit o dasht mi shti berishen edhe dreshevicin dhe loja o kan e fitume
",Neutral,Kosovo,Greece,Loss
9,mazamakeq,Negative,Greece,Kosovo,Loss
3,Marrja zotit,Negative,Kosovo,Andorra,Draw
7,Kjo eshte per tu quditur ky ekip e mundi greqinkurse nga ne i humbi te dy lojt ashfu sikur se ne qe humbem dylojt nga greqia ndoshta greket jan mundu qe ti shpetojn nga ramja ne ligenD,Negative,Kosovo,Cyprus,Win
8,"Lojë shumë e dobtë me disa lojtarë kstastrofë shumë gabime edhe me ketë trener shumë te dobtë
",Negative,Northern Ireland,Kosovo,Loss
3,A ka dikush me shtu a me hjek diqka ktu krejt prej federates e te posht ne rrot sames shkoni krejt hajdutat e keni kap hupni hapni rrug djemve qe duan me mbrojt ngjyren dinitetin e perfaqsuses dinitetin sakrificen e kosoves per liri,Negative,Kosovo,Andorra,Draw
29,Bravo Kosova Urime ,Positive,Kosovo,Moldova,Win
29,"Fitorja ke sot e nevojshme , e dim krejt qe dardanët mujn ndryshe . Po mungojn disa lojtar , pendemia , shume loj ne kohen jo te duhur , pa tifoza dhe momentalisht sjan ne formen qe i njohem per at shume sene neve na mungojn dhe moldavia ska pas qa me hup , per at ka lujt Offensive dhe shpresoj qe mun diqka me bo sot Po Shyqyr qe fitum. Po prap se prap per 2 vjet Qa me arit Respekt veq ishallah vazhdojm si kem vazhdo dhe krejt bohen. Edhe Jan disa lojtar tjer qe e kan te drejt mu ftuar
",Negative,Kosovo,Moldova,Win
19,"Po psebe ky bir kurve nuk bon zavensime aka be federat a sha sheshin o ka bohe per dryshe bravo lujtar
",Negative,Kosovo,Spain,Loss
15,"kosova sonte luajti pa krahet kastrarin qe sishte kerkah hiq dhe rashicen inegzistent nuk u duk fare pikama e ndritshme te dardanet eshteDresheviq ne poziten e re shumi frytshem dhe stabil sikur se edhe portieri muriq vedati si gjith her tregohet i frytshem per ata trajneri i beson gjer ne minutat e fundit si do qe te jet pam nji loj me plot ankth deri ne fund edhe barazimi eshte me mir se humbja shpresojm ne lojen e radhesne nji rezultat te favorshem forca kosova
",Neutral,Greece,Kosovo,Draw
9,"Trajneri katastrof...krejt fajet i ka!!!
",Negative,Greece,Kosovo,Loss
3,Katastrof kombetare pa pik strategjie sjenj ma tmire me merite barazute muriqi jasht mos te shoh nloje mo,Negative,Kosovo,Andorra,Draw
2,Muriqi i padobishem shkurt! Veç po e prishë lojen qe sa kohę!,Negative,Kosovo,Romania,Draw
3,"Paraqitje Katastrofale me gabime prej Portierit qe se meriton as ne Ligen e 3t te Kosoves me lujt. Kjo asht kur Lojatart tone qe lujn ne Superligen e Kosoves i nenvlersojm e qe jan shum ma te mir se kta qe kan lujt sot, e qe lujn ne vende te ndryshme Evropiane e barazojn me Andoren ni Shtet ma i vogel se Qyteti Prishtines Marre.",Negative,Kosovo,Andorra,Draw
29,"Duhet te shkarkohet krejt federata sepse lojen me Maqedonin e kan shit edhe i kan thy endrrat e lojtarve.
",Negative,Kosovo,Moldova,Win
18,"Mjaft eshte mjaft! Doreheqje te menjehershme duke filluar nga Agim Ademi, Bernard Challandes e gjithe te tjeret qe bejn pjese ne Federate! Turp tju vij qe ende gjindeni aty dhe nuk largoheni!
",Negative,Sweden,Kosovo,Loss
7,Bravo respekt per djellmoshat e tan,Positive,Kosovo,Cyprus,Win
8,"Rashicen duhet me qu nilixhe
",Negative,Northern Ireland,Kosovo,Loss
11,"Kta ma mir lujn per skuadrat e veta se per kombtare. Per me t ardh keqq
",Negative,Kosovo,Greece,Loss
9,"Luni me San Marinon, ma mir ",Negative,Greece,Kosovo,Loss
2,"Me kete trajner shume te dobet dhe anemik, nuk mund te priten rezultate pozitive. #GiresseOut",Negative,Kosovo,Romania,Draw
11,"kosova veq naj san marino a naj malt me kta lojtar sun ba sen shum dobt mos vet
",Negative,Kosovo,Greece,Loss
2,Katastrof Me lejtar me trajner ,Negative,Kosovo,Romania,Draw
4,Ekstrem doptt kshtu smundemi me hec perpara kurr hiq spari tranjeri oh ktastroff mendoj un qe lidhje me futboll ska ky tranjer e dyta Izdraeli nuk oh naj far ekip qe duhet me ja pas friken kosova se as edhe nje lejtar tvetum se ka me emer kunder Kosoves qe i ka 4/5 lejtar me emra nvend qe izdraeli friken me na pas neve na u dashke me ja pas friken atynve .. e 3 ata zdishin me jap gola se me u pas kon qe din 4-1 ish kry kjo ndeshje,Negative,Israel,Kosovo,Draw
8,"Pse nuk ftohet Andi hoti super mbrojts osht
Qiky aliti shum amater ky nuk duhet mu ftu ma",Negative,Northern Ireland,Kosovo,Loss
28,Respekt Suksese Dardan !,Positive,Kosovo,Lithuania,Win
28,Kolollin te semaforat e gjetet a ? Suksese ,Neutral,Kosovo,Lithuania,Win
19,"Challendes OUT, sa më shpejtë aq më mirë
",Negative,Kosovo,Spain,Loss
15,"Shum tfort kur. E dim qe me greqin ejo me do bullgaria cofta
",Neutral,Greece,Kosovo,Draw
15,"Bernard Berisha meriton të luaj krahas disa lojtarve qe sonte nuk treguan asgje nga loja.
",Negative,Greece,Kosovo,Draw
11,O Vedat emri tu haroft ,Negative,Kosovo,Greece,Loss
18,#OUTCHALLANDES,Negative,Sweden,Kosovo,Loss
28,Nom e pasni bo ni dizajn thajrit,Neutral,Kosovo,Lithuania,Win
15,"Barazimi ndaj nje Greqie super te lodhur sonte do te quhet sukses pasi qe ndodhi ne minutat e fundit ,perndryshe lojë ma të dobët kurr skemi lujt.
Ishalla hajr por nuk po shohim motivim tek lojarët ,ndoshta duhet ndryshime ne shtabin Teknik",Negative,Greece,Kosovo,Draw
28,"Nese lujn qeshtu e mujn edhe spanjen
",Positive,Kosovo,Lithuania,Win
29,"Ballkani i ismet babes be pot baj spaku 5 copa nkajmak ja kish dhon.
",Negative,Kosovo,Moldova,Win
3,Qka po me dhimen qato lek qe kam pagu per abonim me percjell Kosoven. Shkojn i gjejn do trajnera pleq qe edhe me kesh pritojn me i leviz buzet.,Negative,Kosovo,Andorra,Draw
9,"Federata duhet mej lan inatet me futbollist qe sjan ftu ne ekip jo me shku me 4 lojtar ne rezerv gabim tmadh po bani tmerr
",Negative,Greece,Kosovo,Loss
8,"Me mire që humbën, grekët e Qipros të zbresin
",Neutral,Northern Ireland,Kosovo,Loss
19,"Treneri pe jep maksimumin e vet per mu shkarku, diqka duhni mebo edhe ju oj FFK.
",Negative,Kosovo,Spain,Loss
15,"Bernard Challand OUT
Trainer skandaloz",Negative,Greece,Kosovo,Draw
9,"Fidan Aliti n shpi prej tashti me i kqyr Lojt
",Negative,Greece,Kosovo,Loss
4,"Vojvoda -Dreshevic deshtimi i lojes!
",Negative,Israel,Kosovo,Draw
3,E kan ni vetin shum të forttt tu menu qe e kan sigurt fitoren 4-0.,Negative,Kosovo,Andorra,Draw
3,"...Kosovës i nevojitet kryetar i ri i denjë për FFK-në dhe trajner i duhur për përfaqësuesen. Punëtorë sportivë, trajnerë,sportistë,sportdashës,tifoza...zgjohuni! Më se e domosdoshme dhe urgjentisht të formohet një grup pune me ekspertë... derisa s'është vonë !",Negative,Kosovo,Andorra,Draw
19,Si gjeth invalida para golles,Negative,Kosovo,Spain,Loss
19,"#Challandesout Asnje zevendesim! Trajner koti!
",Negative,Kosovo,Spain,Loss
19,"Njeriu i ndeshjes per mendimi tim ka qen Elbasan Rashani
",Positive,Kosovo,Spain,Loss
8,"Bravo. Shume mire keni lujt.
",Positive,Northern Ireland,Kosovo,Loss
29,Qetesia e dreseviqit nloj mu admiru,Negative,Kosovo,Moldova,Win
4,Krenar me kta lojtar shum loj e bukur perball ni Izraeli shum te fort . Te para me ksi loj ka shpresa te mdhaja per kualifikim,Positive,Israel,Kosovo,Draw
29,#shkarkime #shkarkime #shkarkime,Negative,Kosovo,Moldova,Win
3,"Marre, disa prej lojtarve sedi a jon tu lujt loja per klubet e veta a veq me kosoven sefte pe bojn. Treneri e kish ngatrru andoren me Spanjen 5 mbrotjsa ne fush pret loj kreative ???",Negative,Kosovo,Andorra,Draw
3,Turppp qfar paraqitjeee,Negative,Kosovo,Andorra,Draw
11,"Lojtaret e superliges se Kosoves kishin luajt ma me zemer. Vedat Muriqin as delet me i rue nuk ja kisha lane se i hup te gjitha e jo me lujt futboll.
",Neutral,Kosovo,Greece,Loss
15,"KASTRATI OUT! - Kurr se kisha lan ma me lujt nuk e ka meritu. Vojvoda, Muriqi dhe Dresevic lojtart te vetem se kan lujt me zemer. Challandes shum shum vonë i ka vendos Zavëndsimet se mi pa vendos ma heret nashta kishim Pas me shumë shanca dhe lojë Aggresiv. Shnosh, 1:1
",Negative,Greece,Kosovo,Draw
3,"Ne nje vend ku i zoti i shpise e vjedh shpine e vet aty ska hajr mo, andaj kurr rezultat skeni me pas. Para Agim baba rrezbegte",Negative,Kosovo,Andorra,Draw
18,"Potenziali i Kosoves eshte kaq nuk ka per ta munder nji kombtare te Forte kurre se nuk kan As nji lloj esperience plus jan do lottare si Aliti dhe Vojvoda qe nuk e meritojn te jen ne formazion po duhen te rrin ne banke reserv per mendimin tim jan Amater .Edhe njo gjë deri sa mos te kthen ne fughe Zeneli dhe mos te thirre te mar pjese Bernard Berisha nuk ka gje ktu do e mundemi ndishta Giorgin,Gibiltern.e disa ishuj tjera
",Negative,Sweden,Kosovo,Loss
7,Qka po bohet per kosov a din kush,Neutral,Kosovo,Cyprus,Win
15,"Shum shum dobt ket maimunin e zvicres duhet me przan me niher Bernard Berisha ju duhet automatikish kosoves fédérant muti qe l'an ket plak maimun trainer zvicra veq pr dhjath a e pr qokollada
",Neutral,Greece,Kosovo,Draw
28,Daut XH Buqa qfar qfar mendimi ke per dardanet sot jan ka fantastik a,Neutral,Kosovo,Lithuania,Win
28,"Loj e mirë sidomos në sulm, Zeneli,Rashica,Muriqi jan në form të mirë, në mesfush Kryeziu ka bo loj shumë të mirë para mbrojtjes dhe në shpërdarje të topave, në mbrojtje Dresheviq ka qen shtylla e mbrojtjes Vojvoda në qender të mbrojtjes nuk është pozicioni i tij, kurse Hadergjonaj ka tregu shumë pak nuk ka pas thuja as një shprint dhe as një krosim. Momentalisht mbrojtja është pika më e dobët të Kombëtarja.",Positive,Kosovo,Lithuania,Win
29,"Ky vit eshte i veshtir per te gjith , Corona ka ndiku psiqikisht , te lojtaret a kam me dal me virus a skam me dal , tifozet kan mungu atmosfera , mungesa e lojtarve titullar ne shum ndeshje
",Negative,Kosovo,Moldova,Win
3,Kur nuk mundemi me mujt Andoren skem qka lypim ne kampionatin Evropian ! Tmerr,Negative,Kosovo,Andorra,Draw
3,"Kape shkarkoni at trajner edhe gjysmen e ekipes mi hek ,kqyrne nje ndeshje te Marokut edhe merrni msim qysh luhet per shtet",Negative,Kosovo,Andorra,Draw
7,Lajme futbolli dhe gjithçka rreth futbollit tek grupi jonë. Futuni për ti shikuar të gjitha lajmet rreth futbollit.,Neutral,Kosovo,Cyprus,Win
4,A ikeni lajmru Agimit Hej,Neutral,Israel,Kosovo,Draw
28,Braaaaavooooo,Positive,Kosovo,Lithuania,Win
29,"Ne vend se ta dominojm plotsisht dhe mos ti japim mundesi te vijn para 16-shit, lojtaret tan e humbeshin kontrollen plotesisht, gabime ne pasime dhe shum veshtir arriteshin me dal ne pjesen e Moldavis
",Negative,Kosovo,Moldova,Win
9,"Pergjegjesia bjen komplet mbi juve Federate e nderuar me gjithe kete trener hajvan qe shkon me 4 lojtarë rezervë.
",Negative,Greece,Kosovo,Loss
9,"Perveq Rrahmanit asnjo se meriton venin aty
",Negative,Greece,Kosovo,Loss
18,"Charteri i ka fajet
",Neutral,Sweden,Kosovo,Loss
18,"Po nuk erdhen ata 4 a 5 lojtaret qe luajn ne Zvicerr se bashku me Mergim Berisha kurre skemi me fitu...Federate e lodhte asnje lojtare spo mundet me e pru!
",Negative,Sweden,Kosovo,Loss
3,"Brazili i Ballkanit nuk eshte ne gjendje me mposht Andoren me 79.000 banore. Eliminim qe ne start te kualifikimeve. Lufte per vendin e parafundit, katastrof kjo pune.",Negative,Kosovo,Andorra,Draw
8,Kosova lujti për mrekulli por nganjëher fati nuk e don Krenarë me ty KOSOVË,Positive,Northern Ireland,Kosovo,Loss
29,"Ismet Munishi nime a te pelqej frizura e edonit?
",Negative,Kosovo,Moldova,Win
19,"Duhet shkarkuar trajneri
Fajin e ka trajneri , jo lojtarët",Negative,Kosovo,Spain,Loss
9,"Msoni lojtart me pranu topin o gjytyrma rrahmanin lene formacion edhe rashicen tjert kejt merni prej ballkani,llapi,drite,gjilani
",Negative,Greece,Kosovo,Loss
19,"Qfar sulmues amatera,ton ajo port
sdin me shenu,qdo goditje ne kendin e gabum",Negative,Kosovo,Spain,Loss
7,Urime Kombetares dhe gjithe stafit rreth saj...vazhdoni tutje me lojera te mira,Positive,Kosovo,Cyprus,Win
8,"Shum tdopt shum
",Negative,Northern Ireland,Kosovo,Loss
19,Edhe pse humbem kokan lart Trima lozet lojen më të bukur gjat gjith rrugtimit ton nga viti 2008,Positive,Kosovo,Spain,Loss
9,referi i ka pas fajet po edhe lojtrat duhet me ju dhan gjak pak se pa gjak po lujn,Neutral,Greece,Kosovo,Loss
11,"Ku e gjet ket franquz trajner more , as lojtart se kan pranu , po vrehet qysh po lujn pa motiv dhe pa koncept .
",Negative,Kosovo,Greece,Loss
19,"loje perfekte, heren tjeter inshallah ",Positive,Kosovo,Spain,Loss
8,"Nfund loje po e dhini
",Negative,Northern Ireland,Kosovo,Loss
19,"Me pa kan Astriti ne loj kur se kishte hup at shans Po trajneri se jep shans me luijt asht supper loijtar
",Positive,Kosovo,Spain,Loss
9,Sod Alen zhires e hupi lojen po ky sish kerkun more vetem 4 lojtar ne banken rezerv,Negative,Greece,Kosovo,Loss
29,"Perveq Dresevic edhe Ujkani sonte tjert katastrof
",Negative,Kosovo,Moldova,Win
18,"Boll mo me ket' trener plakush ?? , koha per ndryshim.",Negative,Sweden,Kosovo,Loss
13,Portjeri shum amater nuk guxon me ba asi gabime me dal ashtu prej golle.,Negative,Switzerland,Kosovo,Draw
28,BRAVOO DJEM VETEM VAZHDONI KESHTU,Positive,Kosovo,Lithuania,Win
11,"Si ku hupin si kur fitojn duhet me perkhra lojtart sa kan dit kan lujt ska ma te mir gjysa jan rezerv
",Positive,Kosovo,Greece,Loss
4,VEQ VAMOSSSS KOSOVA KURGJO TJETER,Positive,Israel,Kosovo,Draw
4,"Respekt veq perpara Israel kundeshtar i forte
",Positive,Israel,Kosovo,Draw
3,Dobsira,Negative,Kosovo,Andorra,Draw
8,"Fidan Aliti edhe Fazlija per hekra shkoni shitni lojtar t dopt
",Negative,Northern Ireland,Kosovo,Loss
14,Super sidomos portjerit hallal i koft edhe penalltin e mdrojt,Positive,Kosovo,Burkina Faso,Win
19,"prej fillimi duhen lojtar kosoves mbrotje e sulmus tona sulmust ton veq duhet me lujt kundershtart pa portier e pa mbrojtje per me mujt me shenu per ndryshe harroje qe shenojn naj gol
",Negative,Kosovo,Spain,Loss
15,"Bravo kosova se ske edhe rashica se i kishi sos , ani fidan haliti zot o zot , met shku mundi posht.
",Negative,Greece,Kosovo,Draw
8,"Kurr snav da gazepi
",Neutral,Northern Ireland,Kosovo,Loss
29,Urime prej minutës 66 shum ekipi fizikish i lodhur menci rrishin në këmb,Positive,Kosovo,Moldova,Win
18,"Trajneri me gjith kryetar te ffk edhe do badihavgji tjer qe jon aty le te dorhiqen se e kan tepru mu neve tifozav na plast krejt boll mo
",Negative,Sweden,Kosovo,Loss
11,Qiku Aliti ne suedi u kon lojtar me dobet ne seciles lige qe ka lujt e kah mbrrini ky mu bo lojtar kyq i kombtares veq trainer i afte paska zbulu diqka te veqant tek ai,Neutral,Kosovo,Greece,Loss
14,Ndeshje miqsore krejt i mujna ama kur po vjen puna me pik sen spo bojna,Negative,Kosovo,Burkina Faso,Win
9,"Hekne kit trainer o vlla na me anglin skena lu qikaq mbrojte sa me greqin
",Negative,Greece,Kosovo,Loss
8,"Lojtarve bravo, trajneri osht shkaktari kryesor i kesaj humbje
",Negative,Northern Ireland,Kosovo,Loss
22,Urime dardan,Positive,Kosovo,Gambia,Win
8,"shume keq...
",Negative,Northern Ireland,Kosovo,Loss
29,"Nuk eshte ajo Kosova e 2019.Nuk e kuptoi pse Mirlind Daku nuk i jepet munsia duhet ndryshime me gjith Respektin per Challandes per punen..!!!
",Negative,Kosovo,Moldova,Win
19,"Pa asnje zevendsim kundert nje ekipe si Spania eshte skandal ketu duhet trejneri edhe kryetari i federates te largohen sa me shpejt .
",Negative,Kosovo,Spain,Loss
9,Shkoni bre npidh tsames me federat e me qa kofshi se sjeni per me ba loj ju,Negative,Greece,Kosovo,Loss
29,Shume te dobet,Negative,Kosovo,Moldova,Win
28,Ujkani shum mir ki lujt sot,Positive,Kosovo,Lithuania,Win
9,"Nji bravo te madhe cunave te kombetares se kosoves ????
Se luajten me shpirt
Pavarsisht rezultatit",Positive,Greece,Kosovo,Loss
8,"Merrni lojtar te Liges Parë Kosoves lujn ma me gjak se kta rezervistat tonë, kerkah nuk janë! Marre more qka jeni ty booo hejjjj
",Negative,Northern Ireland,Kosovo,Loss
8,"Amatera nuk mbrohet rezultati prej minutes 70
",Negative,Northern Ireland,Kosovo,Loss
28,Efekti Albin kurti edhe kombtarja lun ma mir tash,Positive,Kosovo,Lithuania,Win
29,"0 kurfar koncepti organizimi si tu lujt me zor .. lshonja venin naj kujt tjeter
",Negative,Kosovo,Moldova,Win
29,"Hiqne more këtë plakuc se ekipi nuk i ka vetëm 11 lojtar na i murr në qaf edhe lojtarët tjerë.
",Negative,Kosovo,Moldova,Win
7,Urime fitoren krejt Dardanve ,Positive,Kosovo,Cyprus,Win
18,"Keta lojtar nuk jane te vetedijshem qka do thot me vesh fanelen e shtetit
Ndryshe nuk shpjegihet .Ne ekipet ku luajn qdo jave jane me topform shenojn asistojn shembull Rashica sonte dy here e humbi topin edhe nja dy here e ka prek topin mo nuk u ndi i gjalle
Tash shtrohet pyetja pse ne ekipet ku luajn jane aq te mir me siguri se aty jan leket",Negative,Sweden,Kosovo,Loss
19,"Lene i kom tranu edhe kojshit Vedat zeza s ja ka desht hiq ,shnosh
",Negative,Kosovo,Spain,Loss
4,"Urime barazimi
",Neutral,Israel,Kosovo,Draw
29,Tmerr sdi sdi deri kur ma kshtu,Negative,Kosovo,Moldova,Win
13,Muriqi nuk e meriton te luaj me Kombëtaren tonë derisa ta gjej se me cilen kemb godet,Negative,Switzerland,Kosovo,Draw
8,"Shnosh tjeter her fitojm kur lujm me San Marino
",Neutral,Northern Ireland,Kosovo,Loss
18,"Trajneri duhet shkarku a jeni normal??, pse me vazhdu ky trajner më gjatë. Kosova nuk është ka humbë njëher po qdo her. P.sh Mergim Vojvoda nuk duhet me qitë në fushë, është i dobët, analizojeni humbë gati qdo top që e ka në këmbë. Shkurtë na kopët zemrën, po më dhimbet koha që jam ka harxhoi me pa lojën. Po më dhimben $6 në muaj që e paguaj ESPN me pa lojën.",Negative,Sweden,Kosovo,Loss
19,"Tregoni trajnerit qe ka drejt me bo zevendsime
",Negative,Kosovo,Spain,Loss
19,"Shkakim i trajnerit urgjent o kastraveca qoni en shpi net han djath t zvicres e t kqyr futboll pi tv se ska lidhje me kry
",Negative,Kosovo,Spain,Loss
15,Spo kuptoj sen me do komente kurr ne jet kosova ekip ma tmir ska pas edhe kem shum ma tmir edhe jeni ka haroni qe greqija ka qen kampijon evropjan sukses i madh osht edhe barazimi bravo kosov zoti ju rujt djem,Negative,Greece,Kosovo,Draw
18,"Nderrone trajnerin
",Negative,Sweden,Kosovo,Loss
8,"U dorzut prap a eeee
",Negative,Northern Ireland,Kosovo,Loss
11,"Qeshtu e keni perderisa nuk i ftoni lojtaret qe lujn edhe kan mintuazh e jo me inate
",Negative,Kosovo,Greece,Loss
15,"Opinioni Jem Kosoves I duhet Trajneri te ndrohet me krejt Respekte Challandes e ka kry Per Kosoven .. do ishte Perfekt per Moshen edhe Kualitete qe ka dhe lojen André Villas-Boas ???? ka edhe ky Moshen jo shum te madhe do kishte argetim , sic e ka Kosova Ekipen me mosh te rre",Neutral,Greece,Kosovo,Draw
18,"rezultat jo real por keshtu eshte kur te mungon fati e merre gola nga asgjejambrojtha shum shum pasive e e dobet,sot edhe sulmi jo i fryteshum!
",Negative,Sweden,Kosovo,Loss
15,"Berisha ka lujt sot i lendun , u ba shume mire qe dul ketu u kthy loja
",Neutral,Greece,Kosovo,Draw
3,Turp mos pritni kurxhu nga Kjo kombtare,Negative,Kosovo,Andorra,Draw
28,Bravo Kosova  ,Positive,Kosovo,Lithuania,Win
8,"Kallxoni Trainerit dikush qe 5 zevendesime jan ne Futboll.
",Negative,Northern Ireland,Kosovo,Loss
3,Nëse ky trajner vazhon me Kosovën rrezikojna me përfundu të fundit në grup?? #GiresseOut,Negative,Kosovo,Andorra,Draw
13,Qata eka ne gjak kurr se hek krejt gollat ika marr qeshtu tu shit bos shum portjer imir esht s,Negative,Switzerland,Kosovo,Draw
2,Rasti ke. Muriqi e bani ?? Shkojme perpara. Urgjent Kozniku ose Hasi trajner. Boll ma me pleq nga evropa.,Negative,Kosovo,Romania,Draw
15,"Bernard Berisha i mungon ksaj ekipe, leni ata smoka ku e kan venin a keni sy ju a jo
",Neutral,Greece,Kosovo,Draw
3,Me qet loj qe e kan ba sonte aa kunder rumanis ne qershor e kemi humbjen te sigurt nja 4:0,Negative,Kosovo,Andorra,Draw
8,"No coment pa mbrojtje pa mes fush pa kurgja nuk ka nevoj mu nvar krejt ekipa prej nje lojtari apo 2 Fazlija Aliti Hadergjonaj Dresheviq Rashica kekun kerkun sen skan dhan sod hiq shum Problem mu kfjell trejner llom ccccccc sdi sdi sdi
",Negative,Northern Ireland,Kosovo,Loss
